x	y	label
6.68452041936122	2.32428400012575	2
6.40237156616221	-1.81204499202802	2
12.6591605494876	5.13114224919254	3
5.96360457134864	5.23067699084369	1
6.23448921517805	0.430052691878536	2
14.4939904580242	9.06784123742214	1
4.56681713101097	4.86227142213715	1
5.63093400690934	4.80417828385391	1
5.91949989261824	-0.217204378116707	2
12.2413696476475	3.19429548202066	3
10.5303374031198	6.98682357421226	1
5.81816010368014	0.452576837775109	2
6.2944329428058	6.41332635003726	1
3.89585805834328	4.39584315133396	1
9.93338983411974	5.54623848064668	1
5.93519018021997	1.72158708163752	2
5.51060540015477	0.256150155510135	2
11.164120723215	4.82941751066324	3
7.63556155195156	-1.61360442614624	2
5.43412274597277	4.68693505874658	1
10.7561230756129	8.02001025273685	1
18.2837430616819	11.1163561433329	1
7.89088570056911	5.29827837651936	1
11.8321470963804	3.71369435125443	3
7.24135725464097	-1.33199959771127	2
6.42822664442051	1.13576009166062	2
7.1932022131314	-0.10550357818533	2
14.6985748091823	7.39474286409868	1
2.63289857654828	4.45765794822889	1
13.5194825467672	7.51477045255899	1
14.9719201690947	7.60964215522507	1
6.34521632575406	-0.599667524374729	2
7.59137443912491	-0.403335554231238	2
9.78901912233131	6.64028822107073	1
6.34913678786636	1.00094978721954	2
5.39437733904216	4.67912611688257	1
19.0763931962842	10.4443999387614	1
9.86827257954682	2.19946966560498	3
4.7908230461129	3.10112362452736	1
13.0395004232158	4.40735932891058	3
5.03370042307967	-0.139683040698011	2
4.92531335595514	4.12144506699027	1
28.939532307619	14.0083690418649	1
13.153850351668	7.3704525663359	1
6.64010078898634	3.15813121181214	2
5.09988575984344	4.47954509607657	1
7.17132579705365	0.203424054585739	2
9.91379803715298	-3.20196450244654	2
11.1921400038789	1.05994063180969	3
7.74902179404341	0.365680204838937	2
2.96145810018446	4.84842240388484	1
17.3957364430029	10.2575886012158	1
6.18118254208447	2.34169202454114	2
7.61164570068562	-0.0800241932676711	2
3.84495493917209	3.08563766221795	1
6.04015387202028	1.73542231223291	2
4.54999029353382	6.82528062383742	1
7.29732356957978	6.56456594893227	1
5.9226231307722	1.22566895678765	2
7.16142824472775	-1.04219220783545	2
7.46050547077319	5.72043669412785	1
11.3367774280218	9.03481969056259	1
8.76644704794134	-0.425606106316171	2
7.13506643995312	4.67559500573826	1
6.85734264209727	1.88671548422963	2
11.2592002964847	3.33445827438414	3
8.08742392571195	8.02146056495696	1
5.73625464575105	1.03879170906013	2
6.48032059517982	1.21320912596901	2
6.69937889898876	2.06894452008186	2
6.67348164912424	1.35806620671612	2
6.4799467481736	0.843617947497598	2
8.33992829139249	5.28829261692575	1
6.36126129597525	1.36780060377003	2
6.52375393759389	0.199950843662227	2
7.09908207548517	1.44596558641206	2
11.78097694055	3.64108220497011	3
5.70690131952814	1.0773799177014	2
3.16882445268749	6.30284050399735	1
11.3615429107732	7.89066134831636	1
6.66623349469954	0.782719105645968	2
7.2552266200063	6.32899108417135	1
8.87825790593346	7.95383197856004	1
26.8718700980155	13.5603501018491	1
8.377806490189	4.62017960503515	1
7.69267607270591	-0.353665121098193	2
4.86462550593385	5.55722464727932	1
7.45072414810096	6.3684110176458	1
4.05399499063154	3.79058529481281	1
10.1673605796813	4.96094604900473	3
3.87663193398737	5.19360785131271	1
28.2792181280432	14.2136236524429	1
7.94489327487332	1.08585736137479	2
5.22985010480615	4.49330347926484	1
27.1760812490986	13.9488854019201	1
5.21052083613802	1.24518597365047	2
4.72341452926255	3.09159525678113	1
7.16097798226416	-0.937193499407531	2
8.4308742301901	5.37086114231564	1
7.28258870631287	0.846152374723456	2
9.58799385963202	6.31594913820523	1
6.36137291066215	1.7890593692973	2
8.79937135309158	5.14577469198364	1
5.22361344493009	1.5578407587228	2
15.1430590325359	9.14755046052043	1
6.30773046728079	2.69125578415108	2
6.2619318098497	1.34783463876381	2
5.02019968901444	4.81061977464848	1
6.71267600303737	4.89762573717544	1
13.7435279055075	8.21171976670177	1
15.2414154235271	5.42519865601346	3
10.9323229300142	4.06714749974786	3
6.26325954457598	4.28541394864394	1
5.75350192682024	1.95480069269371	2
7.52008297334074	0.646680892945421	2
15.8848967778311	7.09381786452083	1
25.1332393441839	12.3255924697754	1
12.1116829282464	6.90787726965276	1
6.44810745333779	4.84682895062411	1
11.775964465764	3.79855463263576	3
8.96162321989233	6.34304284606748	1
7.44354502972492	-1.66893900957602	2
3.2236072007009	5.46195638414667	1
5.26205794887298	-1.2503519950584	2
12.0009584793752	8.06174316709132	1
6.61582314938927	-0.89208424001982	2
2.00240828353719	1.8587306364929	1
10.7769965434821	3.87399587577298	3
6.80185257076328	1.47866331331045	2
3.9594314667232	3.98640179949852	1
2.96138227729937	3.5602684668464	1
6.60715564466616	-0.444629565793034	2
6.13890954805027	1.62093208935274	2
5.4096903740192	5.38282570608987	1
9.94031186940616	6.20520815560667	1
13.9179003594503	7.84315262753035	1
8.21624925306282	-0.801474507598887	2
6.63024468337443	1.71067481140275	2
13.6142650743897	7.88566741761269	1
6.11891061183989	-1.73447173296951	2
11.8931294068481	5.08253993894612	3
10.0288169353761	7.57581554816065	1
4.59851486179545	4.73709676487133	1
7.51787635124366	7.4371459314518	1
9.09541862933575	6.68646348486668	1
14.3782013211603	8.37848329376699	1
2.43381778913766	3.19828261638063	1
10.7678301503021	3.5751062222857	3
1.65873207278578	3.48705853366372	1
3.25638544064689	3.85627481285755	1
8.33789603532301	4.58054666699232	1
2.75934746670075	2.73090344464201	1
6.28098127765924	1.61678476664732	2
7.56824426641625	-1.36372100324998	2
7.36699456462445	0.414608271332613	2
13.5676271136027	4.52884769531363	3
8.42329134969236	-0.120710907609221	2
4.92989049053599	1.82042946360135	2
6.56398876756652	5.69029412807407	1
6.87146707716514	-1.5128550826011	2
5.13905000452378	3.99149597588419	1
15.5458899052135	9.10503252530077	1
3.07579767717442	3.70239977838896	1
5.98059972572749	5.29090830780734	1
3.14445440499545	3.41552944329788	1
3.8698362798246	3.50179127014412	1
3.92267731258837	5.68466896905025	1
27.3106854023968	12.4761742029741	1
17.3977847228119	11.946877797712	1
6.36458529829713	2.60057899997908	2
8.83898500062894	6.08995245804101	1
6.33316094332171	0.368651585967534	2
9.90004020545575	7.04334197786752	1
2.62814941973102	4.46135175227935	1
16.5830849082536	10.1510161203695	1
3.28199840419422	4.96798919920596	1
7.32177822177188	-1.28594521685445	2
11.5217439624524	6.42113581159995	1
7.53041358301006	0.918269437110254	2
12.394103195561	8.35210373363284	1
15.9897012020396	9.54073293995984	1
3.36704994363033	4.71010924844963	1
13.1855970589212	5.66131050608681	1
11.2395688401661	2.51289538754024	3
6.76499716210572	6.52846648762443	1
6.01349541082722	1.34555299047974	2
4.60304218766401	6.00310527022589	1
7.10494150095577	4.87439284536718	1
10.7505346637825	6.59171277133514	1
14.6860859051292	6.75349398707885	1
15.9559549581958	9.36514134451475	1
10.8506078299445	7.09075696923109	1
10.2987933703694	5.43486955647312	1
8.17233432893091	2.25344967849078	2
12.1869464124218	8.09246715534479	1
14.0955116523919	4.23719545885256	3
12.6114206429531	7.88092817632224	1
7.70457263692279	1.02801263426028	2
2.3390761008771	3.48473551285813	1
6.31582494118767	1.22970718211247	2
16.7534116414022	8.9191990063541	1
7.2204483368612	0.741845321690515	2
13.2627538325814	2.8044354229167	3
7.00067890511163	-1.86678829069226	2
5.51107453460794	1.10361066956548	2
6.31772552462635	0.353254800330044	2
6.30479564689338	-0.23111403234244	2
8.27466370954712	5.14383371652838	1
6.77568655266663	0.299592586079078	2
9.29804344693231	5.88870681513152	1
7.84711340350213	-0.0133677477891507	2
9.16116480054241	1.94020887950951	3
8.62173409165344	-0.301230072751805	2
2.35860380203029	3.2975005317753	1
3.73353661246035	5.8410117370858	1
6.87909579457783	1.01333431204263	2
2.90747493618772	4.03442823910623	1
6.96050880976969	5.36739683345545	1
13.2396440590516	4.95646682029338	3
17.1684965930512	9.49774930733054	1
7.831628314667	0.866401264473857	2
4.48868606595216	-2.53564369338537	2
7.60960373125871	-1.1320364063734	2
5.84428302954419	0.0320846415169642	2
10.3990737188115	7.13928220471315	1
8.99953246245938	6.09127547811706	1
5.31301371907952	0.896303612035685	2
5.53314135593715	6.02399983173074	1
6.296886643406	2.11330722858078	2
10.1447657249567	6.82298361804971	1
8.66831525380219	-1.07606083828488	2
6.11726465861204	0.574845302557313	2
23.805851200287	10.9204945142347	1
3.79888825811756	3.34439507041782	1
12.2087867679279	3.19360977474493	3
8.31281416359823	-2.01256953153332	2
7.71129415863483	4.97172748664688	1
6.17232395901059	2.65985084356427	2
9.33556545274064	-0.0162908698346125	2
24.4299789641146	11.703006194183	1
5.86455613175876	-0.0294542505537236	2
14.8686219441351	5.57031559552053	3
5.83716662218102	1.68073031917458	2
13.3677496054019	5.97327755759993	3
7.60190275246882	-1.77591757072675	2
5.5835693501593	0.87314230004877	2
10.1866284125864	3.73708336100142	3
9.08666790510697	5.69600721693986	1
10.3153987343959	2.37482822806191	3
6.38366084168448	-0.358698922829178	2
7.24693217280418	5.33863089604995	1
13.9490735741705	6.31857399164335	1
11.6483330471746	3.18312188256576	3
6.46821476025305	-1.93923641606714	2
7.67825032748333	0.611533563742081	2
6.69110269205716	1.79159034493723	2
6.75011195560935	6.6284674388538	1
6.76255856908992	-0.86487882177403	2
9.40217137735787	6.10992834840813	1
10.1420729336913	3.1793126678765	3
10.3688280748252	6.07856749206472	1
4.51299594922283	3.79654910707164	1
2.44338790363946	3.17124275297611	1
19.8723005568935	10.3060875685003	1
6.54503050263478	0.199590766598128	2
15.1928893082801	6.96282208579833	1
2.59157966063228	4.48064265225141	1
18.9165657443586	11.4418878574296	1
15.5079818397937	9.54895753446007	1
12.8408065647342	7.93000145072433	1
13.3627034469106	7.84337190669054	1
11.7454926097223	4.42206864618942	3
6.16152423421732	2.7605582997584	2
7.24178423667653	-1.59579483626816	2
16.5747205352956	7.88971786594737	1
3.10198575790232	4.97851410661675	1
6.81776863881326	-0.632968009142767	2
10.5248662055174	6.18026798195005	1
6.73243084259996	0.637555161464554	2
5.77089825137666	1.33035946410004	2
6.54780467794216	1.98898940033073	2
11.0495869764518	4.29820337192102	3
5.97956904754697	0.417292176925445	2
3.74352520118996	3.52120817282781	1
12.0921774715796	6.35137802162865	1
16.4287203273969	9.02847105063593	1
16.1714922725249	9.78281281654754	1
10.9830003596567	3.58243987855572	3
8.84910039674289	5.67556696686666	1
5.51620199730013	5.06581115950517	1
6.7166828437294	2.01944170610923	2
2.72008212919548	3.72593640017096	1
6.11569130337713	1.3512129584094	2
7.92453160419241	0.477413208115971	2
3.71000476142858	4.85009247961534	1
5.67136174592423	4.33068963371156	1
14.7648278763157	8.06809849367894	1
13.2929103631225	7.25995543416522	1
6.13068622795965	0.61049182681014	2
11.4504932662217	3.39912413152737	3
13.9402977388129	8.35244456472328	1
7.35122877910851	-0.660818000123335	2
17.2143564347126	10.2876163945015	1
7.17282167541249	-0.99614955866687	2
24.4608045875161	10.5980561467848	1
7.46970896064365	1.44731689886829	2
21.3407411399604	11.493599909634	1
5.93308332328772	1.84624448164639	2
2.8971668140927	2.99245656899656	1
4.33506292837744	4.51708431154951	1
3.24018176756754	3.88644683427184	1
11.0434521247789	4.21597455285871	3
15.3206966577327	5.16217671942506	3
1.29636116877372	3.47448901864929	1
19.1649878657825	11.6122007405305	1
3.33173230360288	4.27042545227197	1
3.17259125502991	3.28104978524183	1
6.29106032977914	0.977102026610517	2
6.76610672931451	6.03134015920446	1
20.8024899697173	10.5129486010867	1
9.73643665527213	5.18701557444658	1
24.8963715400844	12.2155250288631	1
4.77105607512424	5.90625924008741	1
9.32356161544003	4.39040816002061	3
9.6156900329187	3.72333422778772	3
18.5693953174607	8.31336738340732	1
5.11846320530928	3.72014220511184	1
7.50064721426076	-1.86384525909189	2
7.65245225803871	0.112353886931938	2
6.48924254152216	-0.258327757318132	2
9.23931918347063	6.86705985822772	1
2.92234817417131	2.3708283087821	1
6.4061722203847	1.04143146023002	2
2.7256078084796	3.28094658255511	1
5.76660760551035	3.91881399259339	1
14.0274943485978	8.113846301375	1
8.85930448901157	8.34240890431067	1
3.23192950946828	4.78893020052205	1
5.34561616988721	1.89227364791567	2
6.39251115826464	2.59676196929623	2
7.25429523579297	-0.0895543185234764	2
7.57262686135955	1.88136499811147	2
6.49697238295773	0.393956171721906	2
6.84331188194983	3.34177862677224	2
6.1533782549144	1.03723748993392	2
6.20245488842373	2.32098977123792	2
23.5506352548009	11.372405893696	1
4.88609091199012	0.539672588840183	2
6.21384989517887	-1.08911360368639	2
7.27822686960803	0.385557287313579	2
8.56985659710548	-0.473999736174326	2
5.80701508399467	0.0349140081150504	2
9.08533910975853	7.15035027856505	1
15.9156099524932	9.40152909049175	1
5.93984470996713	6.04690787366749	1
18.6906001347861	9.84120081615889	1
6.5041385862861	5.64563211157866	1
6.48140930301691	-0.268787601015703	2
7.94769523196004	2.17215663136284	2
11.5024673467317	7.80772609834437	1
9.62380055046757	7.50384218118708	1
6.37121305995739	1.36089522489393	2
6.12985429215239	4.87106530731235	1
7.77500586206698	0.339998720035898	2
7.42070474913165	-0.372500566421064	2
3.57902600228228	3.69455260049211	1
18.0882473096543	11.2413275215481	1
12.4773255866114	4.59620231984072	3
10.9471019641598	4.28408799582434	3
8.68674447023464	6.73551635589021	1
10.254102278376	2.58370965961261	3
7.47447768008218	2.20692305246676	2
8.37002365077207	-2.40090532852679	2
7.90367538302399	-1.14403519819806	2
6.01536261502199	5.52967408394169	1
12.0753259511797	4.2530405446401	3
6.22219970617641	1.14708968206911	2
6.90492333367203	0.866247285099051	2
7.81115314262381	0.772019172754017	2
10.8924885456163	4.25891564312245	3
6.05211635958188	1.56478009572636	2
11.5605834368389	6.86241636641256	1
6.53255989915935	5.06069172528663	1
7.07412380871889	-0.209990318633626	2
6.67354273376253	0.41553762330159	2
16.5403922533432	9.92577326030144	1
11.0902693700332	7.77973998325829	1
6.33604613938093	5.70782973165305	1
1.90675807285547	4.69264908811682	1
6.59885913508973	0.311814859678035	2
6.7443977577605	2.00883526485263	2
9.91104501127813	3.04622180576895	3
7.06903415240489	2.03825406651656	2
6.43055719382953	5.39838593799291	1
6.42869026929682	0.002589444725273	2
2.58023760991798	3.44148023256966	1
5.40722704753524	4.15803787471398	1
11.8128633954239	4.0992295140066	3
6.70545782629481	5.42539356512755	1
17.5496539092917	11.1784912784064	1
15.9454456735783	6.81243079680097	1
5.73464016199769	4.52489097151937	1
8.80404493527312	6.64903324099469	1
4.76438009976649	4.6231742146821	1
3.76871536450388	3.92899578575642	1
6.56862070130528	-0.203172357893228	2
7.14049356398766	4.61482266091517	1
12.9664567073847	9.64522758599078	1
15.3868836962375	8.98955076530652	1
9.38863258800941	7.08414033101842	1
17.0272625694649	10.0186818583012	1
10.3927179837029	6.56060465943642	1
10.4513397239842	3.43315183338379	3
6.11392496942337	1.2146850487136	2
4.80513696504416	1.14836890008618	2
3.88774354161391	4.01506607648929	1
12.0700371937611	7.84994948303199	1
16.9506164293839	10.4602904203686	1
7.35307057779909	6.53328797207354	1
14.8245666473283	7.95811939454138	1
6.2372765619166	0.568002617848771	2
6.89552422951374	-2.01896004819914	2
8.06017354436016	-1.03726765241869	2
6.07713206692809	-1.66443223604895	2
5.00128959685848	0.412912074731327	2
7.70373424146007	-0.320340932174527	2
8.03246403091187	-0.978125351989716	2
5.0842942464332	4.86603143724562	1
5.78592394638598	1.36605511255693	2
6.83215447722236	0.661068940439488	2
10.9142048225215	8.57444347481722	1
6.58172325403246	1.01495067949883	2
11.022441131642	5.47500294675724	1
17.789669563515	10.1090523701821	1
6.51259793847211	-2.304152306299	2
6.0769598792881	-0.331879133086439	2
5.98473210366089	0.931602297384685	2
7.78124948937005	1.7706894040164	2
6.64822630791215	2.41840775761439	2
8.07304094153475	-1.90544410920245	2
